Minggu,screen_name,lang,created_at,fav_count,retweet_count,text,location
1,Zoelvichar_,in,10/2/2020 15:07,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Nangro Aceh Darussalam, Indone"
1,DRadjikin,in,10/2/2020 14:38,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,GarudaRonald,in,10/2/2020 14:36,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,LaingenLisa,in,10/2/2020 14:30,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Bekasi-Jawa Barat-Indonesia
1,AriestaRiico_,in,10/2/2020 14:29,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Bhinneka Tunggal Ika 
1,AnjaniSufiani,in,10/2/2020 13:53,0,10,"RT @OposisiCerdas: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/ReLKQnvlVg",
1,Lamber_Adonara,in,10/2/2020 13:31,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",neraka in 99 bidadari
1,teguh_gibran,in,10/2/2020 13:21,0,0,Tidur dulu ah sakit badan nihh,"Sukabumi, Indonesia"
1,pasti_bersyukur,in,10/2/2020 13:20,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Jombang, Indonesia"
1,teguh_gibran,in,10/2/2020 13:05,0,0,Nyeri awak,"Sukabumi, Indonesia"
1,teguh_gibran,in,10/2/2020 13:05,0,0,Ngantukkkk,"Sukabumi, Indonesia"
1,suka_tx,in,10/2/2020 12:50,0,4,"RT @Kanseulir: Sandi Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi.

Perjuangan Bapak Perbaiki Martabak Anakâ€¦",indonesia
1,Kanseulir,in,10/2/2020 12:46,14,4,"Sandi Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi.

Perjuangan Bapak Perbaiki Martâ€¦ https://t.co/BebZNtA6Wt",Jakarta
1,Primaliston2,in,10/2/2020 12:41,0,10,"RT @OposisiCerdas: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/ReLKQnvlVg",Pekalongan Jawa tengah Indones
1,ameliamel1701,in,10/2/2020 12:36,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦", Indonesia
1,gus_von_diajie,in,10/2/2020 11:57,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Canada
1,videl58530077,in,10/2/2020 11:55,0,10,"RT @OposisiCerdas: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/ReLKQnvlVg",
1,johan_woda,in,10/2/2020 11:43,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,SiesieAgustine,in,10/2/2020 11:39,0,10,"RT @OposisiCerdas: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/ReLKQnvlVg",
1,Bams_1eng,in,10/2/2020 11:14,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Háº£i PhÃ²ng, Viá»‡t Nam "
1,alec_bong,in,10/2/2020 10:39,0,2,"RT @kompascom: Selain Sandiaga Uno, ada nama besar lain yang juga akan menjadi jurkam paslon Gibran-Teguh di Solo | #Pilkada2020  
 https:/â€¦",Jakarta
1,mudha_satriya,in,10/2/2020 10:38,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","ÃœT: -7.64886,111.04359"
1,merdekadotcom,in,10/2/2020 10:18,2,0,"Respons Kabar Sandiaga Bakal Jadi Jurkam, Gibran Rancang Kampanye Daring: Wakil Ketua Dewan Pembina Partai Gerindraâ€¦ https://t.co/xUCx2J2oSI",Indonesia
1,kompascom,in,10/2/2020 10:15,10,2,"Selain Sandiaga Uno, ada nama besar lain yang juga akan menjadi jurkam paslon Gibran-Teguh di Solo | #Pilkada2020  
 https://t.co/pODRRI69H9",Indonesia
1,Joko_Why,in,10/2/2020 9:37,0,0,"@Rikiandre8 @bolangwebberII @ustadtengkuzul Udah baca ini belom blog? 
https://t.co/KxOCLH88Pj","Rajadell, EspaÃ±a"
1,syarifptk,in,10/2/2020 9:33,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
httâ€¦",Jakarta
1,Nr53N74H7N,in,10/2/2020 9:15,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",DiBawah Kolong langit.
1,Baktinegeri01,in,10/2/2020 8:44,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Kota Serang, Banten"
1,kal_wew,in,10/2/2020 8:42,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",lare Gunung lare Kemaki ðŸ’¯%
1,teguh_gibran,es,10/2/2020 8:34,0,0,Hoammmmmm,"Sukabumi, Indonesia"
1,AbellineB,in,10/2/2020 8:32,0,0,"Gibran â€“ Teguh: Pilkada Sesuai Jadwal, Demokratis Dan Aman Dari Covid-19. https://t.co/7psU93htSu","Tuscany, Amsterdam, Denpasar"
1,AbellineB,in,10/2/2020 8:31,0,0,"Solo Ber â€“ Satu, Gibran â€“ Teguh Pilihanku. https://t.co/y0JlARr8EF","Tuscany, Amsterdam, Denpasar"
1,AbellineB,in,10/2/2020 8:31,0,0,Gibran â€“ Teguh Mendapat Nomor Urut Satu Untuk Pilkada Solo 2020. Part 2 https://t.co/8EAJqeHKBb,"Tuscany, Amsterdam, Denpasar"
1,AbellineB,in,10/2/2020 8:30,0,0,Gibran â€“ Teguh Mendapat Nomor Urut Satu Untuk Pilkada Solo 2020. Part 1 https://t.co/ndjr0ch5BP,"Tuscany, Amsterdam, Denpasar"
1,AbellineB,in,10/2/2020 8:29,0,0,Gibran: Saya Dan Pak Teguh Tetap Berkomitmen Menjaga Protokol Kesehatan Selama Kampanye. https://t.co/2sPcbnJKlB,"Tuscany, Amsterdam, Denpasar"
1,AbellineB,in,10/2/2020 8:29,0,0,"Gibran â€“ Teguh: Untuk Mendukung Pilkada Aman, Secret Clean (PT Victoria Care) Memberikan Bantuan Hand Sanitizer. https://t.co/rnqWbp75JY","Tuscany, Amsterdam, Denpasar"
1,MalvaSelena,in,10/2/2020 8:01,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Surakarta, Jawa Tengah"
1,cak_sys,in,10/2/2020 7:48,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Kota Surabaya, Jawa Timur"
1,Baracuda1818,in,10/2/2020 7:45,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Indonesia
1,teguh_gibran,in,10/2/2020 7:42,0,0,Capek euy,"Sukabumi, Indonesia"
1,heniunique,in,10/2/2020 7:39,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Indonesia
1,kumparan,in,10/2/2020 7:30,0,0,Sandiaga Uno digadang-gadang menjadi Jurkam Paslon Gibran-Teguh dalam Pilkada Solo 2020. Sandiaga menjadi Jurkam taâ€¦ https://t.co/gxqSNwyip2,
1,triyo_s3,in,10/2/2020 7:24,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
httâ€¦",
1,Robert__Moses,in,10/2/2020 7:19,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,zkif,in,10/2/2020 7:17,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Indonesia
1,bunda_ima2901,in,10/2/2020 7:15,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",bumi Allah
1,nurrasa_jathi,in,10/2/2020 7:12,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Ngayogjogkarto
1,ellreborn,in,10/2/2020 7:10,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",underpass cibuburðŸ›£
1,Biroenyacinta,in,10/2/2020 7:09,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,dyangwidjaya02,in,10/2/2020 6:57,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
httâ€¦",
1,detikcom,in,10/2/2020 6:45,11,1,Mantan Wakil Gubernur DKI Jakarta Sandiaga Uno bakal menjadi juru kampanye pasangan calon Gibran Rakabuming Raka-Teâ€¦ https://t.co/ur5meG73yh,"Jakarta, Indonesia"
1,edhi_shi,in,10/2/2020 6:44,0,0,"@NayDonuts @AirinAirin_NZ @tjhinfar21 @Chilli_Pari Gk butuh jurkam dari pusat spt @sandiuno 
Warga solo cukup berdiâ€¦ https://t.co/PevsAGxjeu",jogja
1,gigihprytn,in,10/2/2020 6:37,0,3,"RT @KATADATAcoid: Wakil Ketua DPP Gerindra @sandiuno akan menjadi juru kampanye untuk pasangan calon Wali Kota dan Wakil Wali Kota Solo, Giâ€¦","Surakarta, Jawa Tengah"
1,Deckyalvares,in,10/2/2020 6:35,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",ðŸ’Ÿ NKRI
1,EliteInteligent,in,10/2/2020 6:31,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E","Settle, England"
1,teppiepersz,in,10/2/2020 6:26,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Jakarta Capital Region
1,maydivaca,in,10/2/2020 6:21,0,3,"RT @KATADATAcoid: Wakil Ketua DPP Gerindra @sandiuno akan menjadi juru kampanye untuk pasangan calon Wali Kota dan Wakil Wali Kota Solo, Giâ€¦",
1,KATADATAcoid,in,10/2/2020 6:17,3,3,Wakil Ketua DPP Gerindra @sandiuno akan menjadi juru kampanye untuk pasangan calon Wali Kota dan Wakil Wali Kota Soâ€¦ https://t.co/dUH0cNLILo,Jakarta
1,teguh_gibran,in,10/2/2020 6:02,0,0,Asyiikkk,"Sukabumi, Indonesia"
1,teguh_gibran,es,10/2/2020 6:01,0,0,Laparrr,"Sukabumi, Indonesia"
1,ed_parmadi,in,10/2/2020 6:01,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,AriBistro,in,10/2/2020 6:00,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E","Gaithersburg, MD"
1,ellstormy,in,10/2/2020 5:59,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",Jaksel
1,Udien_Marbot,in,10/2/2020 5:56,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Kota Pekalongan, Jawa Tengah"
1,superturfa,und,10/2/2020 5:32,0,0,"ðŸ¥°ðŸ¥°ðŸ¥°
https://t.co/2NzQGkPguw",Singapore
1,AliLenon1,in,10/2/2020 5:18,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",singapore
1,BentengSumbar,in,10/2/2020 5:11,0,0,Mantap! Sandiaga Uno Jadi Jurkam Gibran-Teguh di Pilkada Solo 2020 https://t.co/zYq3A5jHOV,Padang
1,AriantiDimar,in,10/2/2020 5:02,0,0,"Lebih lanjut Ardianto mengatakan, saat ini pihaknya sedang mengkaji persiapan deklarasi tim pemenangan untuk paslon Gibran-Teguh.","Pangalengan, Jawa Barat"
1,AriantiDimar,in,10/2/2020 5:02,0,0,Mantan Wakil Gubernur DKI Jakarta ini dimungkinkan akan mengkampanyekan pasangan Gibran-Teguh juga secara virtual.,"Pangalengan, Jawa Barat"
1,SarasfatiJ,in,10/2/2020 5:02,0,0,"Lebih lanjut Ardianto mengatakan, saat ini pihaknya sedang mengkaji persiapan deklarasi tim pemenangan untuk paslon Gibran-Teguh.","Manado, Indonesia"
1,SarasfatiJ,in,10/2/2020 5:02,0,0,Mantan Wakil Gubernur DKI Jakarta ini dimungkinkan akan mengkampanyekan pasangan Gibran-Teguh juga secara virtual.,"Manado, Indonesia"
1,sukron_sabilah,in,10/2/2020 5:02,0,0,"Lebih lanjut Ardianto mengatakan, saat ini pihaknya sedang mengkaji persiapan deklarasi tim pemenangan untuk paslon Gibran-Teguh.",Bandung Lautan Asmara
1,AriantiDimar,in,10/2/2020 5:02,0,0,"Termasuk model kampanye yang digunakan Sandiaga untuk paslon Gibran-Teguh. Menurutnya, antara Gibran dengan Sandi, sangat bisa disatukan.","Pangalengan, Jawa Barat"
1,sukron_sabilah,in,10/2/2020 5:02,0,0,Mantan Wakil Gubernur DKI Jakarta ini dimungkinkan akan mengkampanyekan pasangan Gibran-Teguh juga secara virtual.,Bandung Lautan Asmara
1,SarasfatiJ,in,10/2/2020 5:02,0,0,"Termasuk model kampanye yang digunakan Sandiaga untuk paslon Gibran-Teguh. Menurutnya, antara Gibran dengan Sandi, sangat bisa disatukan.","Manado, Indonesia"
1,sukron_sabilah,in,10/2/2020 5:02,0,0,"Termasuk model kampanye yang digunakan Sandiaga untuk paslon Gibran-Teguh. Menurutnya, antara Gibran dengan Sandi, sangat bisa disatukan.",Bandung Lautan Asmara
1,AriantiDimar,in,10/2/2020 5:02,0,0,"Menurutnya, faktor kedekatan antara Sandiaga, Prabowo Subianto (Ketua DPP Partai Gerindra) dengan Presiden Jokowi sâ€¦ https://t.co/CwopvCyUK6","Pangalengan, Jawa Barat"
1,AriantiDimar,in,10/2/2020 5:02,0,0,"Kabar Sandiaga akan menjadi juru kampanye untuk pasangan Gibran Teguh, dibenarkan oleh ketua DPC Partai Gerindra Solo Ardianto Kuswinarno.","Pangalengan, Jawa Barat"
1,SarasfatiJ,in,10/2/2020 5:02,0,0,"Menurutnya, faktor kedekatan antara Sandiaga, Prabowo Subianto (Ketua DPP Partai Gerindra) dengan Presiden Jokowi sâ€¦ https://t.co/ypvFYUxZXE","Manado, Indonesia"
1,SarasfatiJ,in,10/2/2020 5:02,0,0,"Kabar Sandiaga akan menjadi juru kampanye untuk pasangan Gibran Teguh, dibenarkan oleh ketua DPC Partai Gerindra Solo Ardianto Kuswinarno.","Manado, Indonesia"
1,AriantiDimar,in,10/2/2020 5:02,0,0,Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahudin Uno akan menjadi juru kampanye (jurkam) untuk pasanganâ€¦ https://t.co/wncWaR2UCw,"Pangalengan, Jawa Barat"
1,sukron_sabilah,in,10/2/2020 5:02,0,0,"Menurutnya, faktor kedekatan antara Sandiaga, Prabowo Subianto (Ketua DPP Partai Gerindra) dengan Presiden Jokowi sâ€¦ https://t.co/RxGxhWzPk5",Bandung Lautan Asmara
1,sukron_sabilah,in,10/2/2020 5:02,0,0,"Kabar Sandiaga akan menjadi juru kampanye untuk pasangan Gibran Teguh, dibenarkan oleh ketua DPC Partai Gerindra Solo Ardianto Kuswinarno.",Bandung Lautan Asmara
1,SarasfatiJ,in,10/2/2020 5:02,0,0,Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahudin Uno akan menjadi juru kampanye (jurkam) untuk pasanganâ€¦ https://t.co/fGZxqA1Eyo,"Manado, Indonesia"
1,sukron_sabilah,in,10/2/2020 5:02,0,0,Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahudin Uno akan menjadi juru kampanye (jurkam) untuk pasanganâ€¦ https://t.co/g1Qa2vX6QH,Bandung Lautan Asmara
1,dianalaily21,in,10/2/2020 4:57,0,0,"Lebih lanjut Ardianto mengatakan, saat ini pihaknya sedang mengkaji persiapan deklarasi tim pemenangan untuk paslon Gibran-Teguh.","Blora, Jawa Tengah"
1,dianalaily21,in,10/2/2020 4:57,0,0,Mantan Wakil Gubernur DKI Jakarta ini dimungkinkan akan mengkampanyekan pasangan Gibran-Teguh juga secara virtual.,"Blora, Jawa Tengah"
1,PujiyantiR,in,10/2/2020 4:57,0,0,"Lebih lanjut Ardianto mengatakan, saat ini pihaknya sedang mengkaji persiapan deklarasi tim pemenangan untuk paslon Gibran-Teguh.","Solo, Jawa Tengah"
1,PujiyantiR,in,10/2/2020 4:57,0,0,Mantan Wakil Gubernur DKI Jakarta ini dimungkinkan akan mengkampanyekan pasangan Gibran-Teguh juga secara virtual.,"Solo, Jawa Tengah"
1,dianalaily21,in,10/2/2020 4:56,0,0,"Termasuk model kampanye yang digunakan Sandiaga untuk paslon Gibran-Teguh. Menurutnya, antara Gibran dengan Sandi, sangat bisa disatukan.","Blora, Jawa Tengah"
1,PujiyantiR,in,10/2/2020 4:56,0,0,"Termasuk model kampanye yang digunakan Sandiaga untuk paslon Gibran-Teguh. Menurutnya, antara Gibran dengan Sandi, sangat bisa disatukan.","Solo, Jawa Tengah"
1,SJayarini,in,10/2/2020 4:56,0,0,"Lebih lanjut Ardianto mengatakan, saat ini pihaknya sedang mengkaji persiapan deklarasi tim pemenangan untuk paslon Gibran-Teguh.","Pemalang, Jawa Tengah"
1,SJayarini,in,10/2/2020 4:56,0,0,Mantan Wakil Gubernur DKI Jakarta ini dimungkinkan akan mengkampanyekan pasangan Gibran-Teguh juga secara virtual.,"Pemalang, Jawa Tengah"
1,SJayarini,in,10/2/2020 4:56,0,0,"Termasuk model kampanye yang digunakan Sandiaga untuk paslon Gibran-Teguh. Menurutnya, antara Gibran dengan Sandi, sangat bisa disatukan.","Pemalang, Jawa Tengah"
1,PujiyantiR,in,10/2/2020 4:56,0,0,"Menurutnya, faktor kedekatan antara Sandiaga, Prabowo Subianto (Ketua DPP Partai Gerindra) dengan Presiden Jokowi sâ€¦ https://t.co/IdrNVnIDPP","Solo, Jawa Tengah"
1,dianalaily21,in,10/2/2020 4:56,0,0,"Menurutnya, faktor kedekatan antara Sandiaga, Prabowo Subianto (Ketua DPP Partai Gerindra) dengan Presiden Jokowi sâ€¦ https://t.co/wn9i2kXboK","Blora, Jawa Tengah"
1,PujiyantiR,in,10/2/2020 4:56,0,0,"Kabar Sandiaga akan menjadi juru kampanye untuk pasangan Gibran Teguh, dibenarkan oleh ketua DPC Partai Gerindra Solo Ardianto Kuswinarno.","Solo, Jawa Tengah"
1,dianalaily21,in,10/2/2020 4:56,0,0,"Kabar Sandiaga akan menjadi juru kampanye untuk pasangan Gibran Teguh, dibenarkan oleh ketua DPC Partai Gerindra Solo Ardianto Kuswinarno.","Blora, Jawa Tengah"
1,PujiyantiR,in,10/2/2020 4:56,0,0,Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahudin Uno akan menjadi juru kampanye (jurkam) untuk pasanganâ€¦ https://t.co/bXY80bt9hu,"Solo, Jawa Tengah"
1,dianalaily21,in,10/2/2020 4:56,0,0,Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahudin Uno akan menjadi juru kampanye (jurkam) untuk pasanganâ€¦ https://t.co/MIy8yltxcE,"Blora, Jawa Tengah"
1,SJayarini,in,10/2/2020 4:56,0,0,"Menurutnya, faktor kedekatan antara Sandiaga, Prabowo Subianto (Ketua DPP Partai Gerindra) dengan Presiden Jokowi sâ€¦ https://t.co/RaTlAGpSfd","Pemalang, Jawa Tengah"
1,SJayarini,in,10/2/2020 4:56,0,0,"Kabar Sandiaga akan menjadi juru kampanye untuk pasangan Gibran Teguh, dibenarkan oleh ketua DPC Partai Gerindra Solo Ardianto Kuswinarno.","Pemalang, Jawa Tengah"
1,SJayarini,in,10/2/2020 4:56,0,0,Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Salahudin Uno akan menjadi juru kampanye (jurkam) untuk pasanganâ€¦ https://t.co/46Vvp1ciWq,"Pemalang, Jawa Tengah"
1,soeyoto1,in,10/2/2020 4:54,0,0,"Orang Amerika mungkin jadi mikir2, jangan2 nanti kalau Biden menang dan Trump kalah 
Kemudian anaknya Biden nyalonâ€¦ https://t.co/u1T4osIt5G",jakarta
1,joseph_hono,in,10/2/2020 4:53,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","DKI Jakarta, Indonesia"
1,putriteratai25,in,10/2/2020 4:49,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
1,BiemLugiek,in,10/2/2020 4:47,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦","Kota Surabaya, Jawa Timur"
1,alextham878,in,10/2/2020 4:44,0,1,"RT @FerdinandHaean3: Selamat bang @sandiuno , semoga Solo kedepan bisa bebas dari kaum intoleransi..!!

 https://t.co/zTNGGFO3F0",
1,WiewiexPalesti,in,10/2/2020 4:31,0,10,"RT @OposisiCerdas: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/ReLKQnvlVg",
1,GoTotheJek,in,10/2/2020 4:25,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",jabodetabek
1,gratias_15,in,10/2/2020 4:22,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakosâ€¦",
